position,match_count,is_threshold_peak,threshold
0,32,0,40
1,33,0,40
2,35,0,40
3,33,0,40
4,32,0,40
5,32,0,40
6,32,0,40
7,33,0,40
8,33,0,40
9,31,0,40
10,30,0,40
11,29,0,40
12,29,0,40
13,27,0,40
14,27,0,40
15,28,0,40
16,29,0,40
17,29,0,40
18,30,0,40
19,28,0,40
20,27,0,40
21,28,0,40
22,28,0,40
23,29,0,40
24,30,0,40
25,29,0,40
26,29,0,40
27,29,0,40
28,31,0,40
29,31,0,40
30,31,0,40
31,31,0,40
32,31,0,40
33,30,0,40
34,29,0,40
35,27,0,40
36,27,0,40
37,28,0,40
38,28,0,40
39,30,0,40
40,28,0,40
41,29,0,40
42,27,0,40
43,27,0,40
44,27,0,40
45,27,0,40
46,27,0,40
47,29,0,40
48,27,0,40
49,27,0,40
50,27,0,40
51,27,0,40
52,27,0,40
53,28,0,40
54,28,0,40
55,29,0,40
56,29,0,40
57,28,0,40
58,28,0,40
59,29,0,40
60,30,0,40
61,32,0,40
62,30,0,40
63,29,0,40
64,27,0,40
65,26,0,40
66,26,0,40
67,26,0,40
68,26,0,40
69,25,0,40
70,24,0,40
71,25,0,40
72,26,0,40
73,26,0,40
74,25,0,40
75,26,0,40
76,26,0,40
77,26,0,40
78,24,0,40
79,26,0,40
80,27,0,40
81,28,0,40
82,30,0,40
83,31,0,40
84,30,0,40
85,28,0,40
86,28,0,40
87,29,0,40
88,27,0,40
89,28,0,40
90,26,0,40
91,26,0,40
92,25,0,40
93,25,0,40
94,25,0,40
95,24,0,40
96,24,0,40
97,26,0,40
98,27,0,40
99,28,0,40
100,29,0,40
101,30,0,40
102,30,0,40
103,31,0,40
104,30,0,40
105,31,0,40
106,29,0,40
107,29,0,40
108,30,0,40
109,28,0,40
110,27,0,40
111,26,0,40
112,26,0,40
113,25,0,40
114,25,0,40
115,24,0,40
116,25,0,40
117,26,0,40
118,27,0,40
119,28,0,40
120,29,0,40
121,27,0,40
122,28,0,40
123,28,0,40
124,27,0,40
125,27,0,40
126,26,0,40
127,26,0,40
128,24,0,40
129,23,0,40
130,23,0,40
131,23,0,40
132,25,0,40
133,25,0,40
134,25,0,40
135,26,0,40
136,25,0,40
137,23,0,40
138,23,0,40
139,23,0,40
140,23,0,40
141,24,0,40
142,26,0,40
143,26,0,40
144,27,0,40
145,27,0,40
146,26,0,40
147,26,0,40
148,26,0,40
149,24,0,40
150,25,0,40
151,26,0,40
152,27,0,40
153,27,0,40
154,29,0,40
155,27,0,40
156,27,0,40
157,27,0,40
158,28,0,40
159,30,0,40
160,30,0,40
161,30,0,40
162,28,0,40
163,27,0,40
164,27,0,40
165,27,0,40
166,27,0,40
167,26,0,40
168,27,0,40
169,25,0,40
170,25,0,40
171,25,0,40
172,26,0,40
173,28,0,40
174,26,0,40
175,26,0,40
176,26,0,40
177,26,0,40
178,25,0,40
179,27,0,40
180,27,0,40
181,29,0,40
182,27,0,40
183,27,0,40
184,26,0,40
185,27,0,40
186,26,0,40
187,27,0,40
188,28,0,40
189,27,0,40
190,27,0,40
191,28,0,40
192,27,0,40
193,25,0,40
194,24,0,40
195,22,0,40
196,23,0,40
197,25,0,40
198,26,0,40
199,28,0,40
200,28,0,40
201,29,0,40
202,29,0,40
203,28,0,40
204,27,0,40
205,28,0,40
206,28,0,40
207,30,0,40
208,32,0,40
209,32,0,40
210,33,0,40
211,33,0,40
212,34,0,40
213,36,0,40
214,34,0,40
215,32,0,40
216,30,0,40
217,30,0,40
218,29,0,40
219,29,0,40
220,28,0,40
221,27,0,40
222,25,0,40
223,24,0,40
224,23,0,40
225,22,0,40
226,22,0,40
227,24,0,40
228,25,0,40
229,25,0,40
230,24,0,40
231,26,0,40
232,27,0,40
233,26,0,40
234,27,0,40
235,27,0,40
236,26,0,40
237,26,0,40
238,26,0,40
239,28,0,40
240,28,0,40
241,27,0,40
242,26,0,40
243,26,0,40
244,25,0,40
245,27,0,40
246,27,0,40
247,29,0,40
248,29,0,40
249,29,0,40
250,29,0,40
251,27,0,40
252,27,0,40
253,28,0,40
254,30,0,40
255,30,0,40
256,28,0,40
257,27,0,40
258,28,0,40
259,27,0,40
260,27,0,40
261,26,0,40
262,27,0,40
263,28,0,40
264,30,0,40
265,32,0,40
266,34,0,40
267,36,0,40
268,36,0,40
269,37,0,40
270,38,0,40
271,40,0,40
272,40,0,40
273,38,0,40
274,38,0,40
275,38,0,40
276,38,0,40
277,38,0,40
278,39,0,40
279,37,0,40
280,37,0,40
281,35,0,40
282,33,0,40
283,32,0,40
284,31,0,40
285,30,0,40
286,30,0,40
287,31,0,40
288,29,0,40
289,28,0,40
290,30,0,40
291,32,0,40
292,31,0,40
