position,match_count,is_threshold_peak,threshold
0,25,0,44
1,24,0,44
2,25,0,44
3,26,0,44
4,27,0,44
5,28,0,44
6,26,0,44
7,25,0,44
8,25,0,44
9,23,0,44
10,23,0,44
11,22,0,44
12,24,0,44
13,25,0,44
14,25,0,44
15,27,0,44
16,28,0,44
17,27,0,44
18,28,0,44
19,29,0,44
20,30,0,44
21,30,0,44
22,30,0,44
23,29,0,44
24,28,0,44
25,27,0,44
26,27,0,44
27,26,0,44
28,25,0,44
29,24,0,44
30,26,0,44
31,27,0,44
32,26,0,44
33,26,0,44
34,28,0,44
35,29,0,44
36,29,0,44
37,30,0,44
38,30,0,44
39,30,0,44
40,29,0,44
41,29,0,44
42,29,0,44
43,28,0,44
44,28,0,44
45,29,0,44
46,30,0,44
47,29,0,44
48,28,0,44
49,26,0,44
50,27,0,44
51,28,0,44
52,29,0,44
53,30,0,44
54,28,0,44
55,28,0,44
56,28,0,44
57,28,0,44
58,29,0,44
59,29,0,44
60,28,0,44
61,28,0,44
62,28,0,44
63,29,0,44
64,28,0,44
65,28,0,44
66,28,0,44
67,28,0,44
68,27,0,44
69,26,0,44
70,26,0,44
71,27,0,44
72,29,0,44
73,28,0,44
74,29,0,44
75,29,0,44
76,28,0,44
77,28,0,44
78,28,0,44
79,30,0,44
80,29,0,44
81,29,0,44
82,31,0,44
83,31,0,44
84,31,0,44
85,31,0,44
86,30,0,44
87,29,0,44
88,31,0,44
89,32,0,44
90,32,0,44
91,30,0,44
92,30,0,44
93,30,0,44
94,28,0,44
95,27,0,44
96,25,0,44
97,26,0,44
98,25,0,44
99,25,0,44
100,26,0,44
101,25,0,44
102,24,0,44
103,25,0,44
104,25,0,44
105,25,0,44
106,24,0,44
107,24,0,44
108,24,0,44
109,24,0,44
110,26,0,44
111,27,0,44
112,27,0,44
113,27,0,44
114,28,0,44
115,28,0,44
116,28,0,44
117,28,0,44
118,28,0,44
119,29,0,44
120,28,0,44
121,27,0,44
122,27,0,44
123,26,0,44
124,27,0,44
125,25,0,44
126,25,0,44
127,23,0,44
128,23,0,44
129,24,0,44
130,25,0,44
131,24,0,44
132,24,0,44
133,24,0,44
134,25,0,44
135,25,0,44
136,26,0,44
137,24,0,44
138,24,0,44
139,24,0,44
140,24,0,44
141,23,0,44
142,22,0,44
143,24,0,44
144,24,0,44
145,25,0,44
146,27,0,44
147,27,0,44
148,26,0,44
149,25,0,44
150,24,0,44
151,24,0,44
152,25,0,44
153,24,0,44
154,23,0,44
155,24,0,44
156,23,0,44
157,24,0,44
158,24,0,44
159,24,0,44
160,25,0,44
161,26,0,44
162,27,0,44
163,26,0,44
164,24,0,44
165,24,0,44
166,23,0,44
167,23,0,44
168,22,0,44
169,22,0,44
170,21,0,44
171,22,0,44
172,22,0,44
173,21,0,44
174,21,0,44
175,22,0,44
176,22,0,44
177,22,0,44
178,23,0,44
179,24,0,44
180,25,0,44
181,25,0,44
182,26,0,44
183,26,0,44
184,25,0,44
185,24,0,44
186,23,0,44
187,23,0,44
188,23,0,44
189,22,0,44
190,24,0,44
191,24,0,44
192,26,0,44
193,27,0,44
194,28,0,44
195,27,0,44
196,28,0,44
197,27,0,44
198,26,0,44
199,25,0,44
200,26,0,44
201,27,0,44
202,27,0,44
203,25,0,44
204,25,0,44
205,27,0,44
206,27,0,44
207,27,0,44
208,27,0,44
209,26,0,44
210,26,0,44
211,27,0,44
212,28,0,44
213,27,0,44
214,26,0,44
215,25,0,44
216,25,0,44
217,23,0,44
218,22,0,44
219,21,0,44
220,22,0,44
221,23,0,44
222,24,0,44
223,26,0,44
224,27,0,44
225,27,0,44
226,28,0,44
227,28,0,44
228,28,0,44
229,27,0,44
230,26,0,44
231,26,0,44
232,25,0,44
233,26,0,44
234,26,0,44
235,25,0,44
236,26,0,44
237,27,0,44
238,29,0,44
239,29,0,44
240,27,0,44
241,29,0,44
242,28,0,44
243,27,0,44
244,26,0,44
245,25,0,44
246,24,0,44
247,24,0,44
248,23,0,44
249,25,0,44
250,24,0,44
251,25,0,44
252,27,0,44
253,27,0,44
254,29,0,44
255,30,0,44
256,29,0,44
257,29,0,44
258,30,0,44
259,29,0,44
260,30,0,44
261,29,0,44
262,29,0,44
263,29,0,44
264,29,0,44
265,29,0,44
266,29,0,44
267,30,0,44
268,30,0,44
269,30,0,44
270,31,0,44
271,30,0,44
