position,match_count,is_threshold_peak,threshold
0,29,0,46
1,28,0,46
2,27,0,46
3,27,0,46
4,27,0,46
5,27,0,46
6,25,0,46
7,26,0,46
8,26,0,46
9,28,0,46
10,27,0,46
11,28,0,46
12,28,0,46
13,26,0,46
14,26,0,46
15,25,0,46
16,26,0,46
17,26,0,46
18,24,0,46
19,24,0,46
20,23,0,46
21,21,0,46
22,21,0,46
23,22,0,46
24,23,0,46
25,24,0,46
26,26,0,46
27,25,0,46
28,27,0,46
29,27,0,46
30,28,0,46
31,28,0,46
32,29,0,46
33,28,0,46
34,27,0,46
35,26,0,46
36,25,0,46
37,26,0,46
38,26,0,46
39,27,0,46
40,29,0,46
41,27,0,46
42,27,0,46
43,29,0,46
44,27,0,46
45,27,0,46
46,27,0,46
47,25,0,46
48,26,0,46
49,25,0,46
50,24,0,46
51,24,0,46
52,23,0,46
53,25,0,46
54,26,0,46
55,26,0,46
56,28,0,46
57,28,0,46
58,27,0,46
59,26,0,46
60,27,0,46
61,27,0,46
62,27,0,46
63,26,0,46
64,27,0,46
65,25,0,46
66,26,0,46
67,25,0,46
68,26,0,46
69,27,0,46
70,27,0,46
71,27,0,46
72,27,0,46
73,27,0,46
74,28,0,46
75,28,0,46
76,26,0,46
77,25,0,46
78,24,0,46
79,25,0,46
80,24,0,46
81,23,0,46
82,24,0,46
83,25,0,46
84,27,0,46
85,28,0,46
86,29,0,46
87,29,0,46
88,28,0,46
89,29,0,46
90,29,0,46
91,28,0,46
92,28,0,46
93,28,0,46
94,28,0,46
95,28,0,46
96,27,0,46
97,26,0,46
98,27,0,46
99,28,0,46
100,28,0,46
101,26,0,46
102,28,0,46
103,27,0,46
104,28,0,46
105,29,0,46
106,28,0,46
107,28,0,46
108,27,0,46
109,26,0,46
110,26,0,46
111,28,0,46
112,30,0,46
113,31,0,46
114,30,0,46
115,30,0,46
116,32,0,46
117,31,0,46
118,31,0,46
119,29,0,46
120,28,0,46
121,29,0,46
122,29,0,46
123,31,0,46
124,30,0,46
125,30,0,46
126,31,0,46
127,31,0,46
128,32,0,46
129,32,0,46
130,31,0,46
131,31,0,46
132,29,0,46
133,30,0,46
134,28,0,46
135,27,0,46
