position,match_count,is_threshold_peak,threshold
0,17,0,17
1,18,0,17
2,19,0,17
3,20,0,17
4,21,1,17
5,20,0,17
6,20,0,17
7,19,0,17
8,20,1,17
9,19,0,17
10,19,0,17
11,19,0,17
12,21,0,17
13,21,0,17
14,20,0,17
15,19,0,17
16,19,0,17
17,18,0,17
18,18,0,17
19,18,0,17
20,17,0,17
21,17,0,17
22,17,0,17
23,17,0,17
24,15,0,17
25,15,0,17
26,16,0,17
27,16,0,17
28,16,0,17
29,17,0,17
30,18,0,17
31,19,0,17
32,21,0,17
33,21,0,17
34,20,0,17
35,20,0,17
36,19,0,17
37,19,0,17
38,18,0,17
39,16,0,17
40,16,0,17
41,15,0,17
42,17,0,17
43,17,0,17
44,17,0,17
45,17,0,17
46,16,0,17
47,16,0,17
48,17,1,17
49,16,0,17
50,15,0,17
51,16,0,17
52,16,0,17
53,14,0,17
54,14,0,17
55,13,0,17
56,14,0,17
57,14,0,17
58,15,0,17
59,17,1,17
60,16,0,17
61,16,0,17
62,17,0,17
63,17,0,17
64,17,0,17
65,18,0,17
66,18,0,17
67,18,0,17
68,18,0,17
69,16,0,17
70,16,0,17
71,15,0,17
72,15,0,17
73,17,1,17
74,16,0,17
75,17,1,17
76,16,0,17
77,16,0,17
78,17,0,17
79,18,0,17
80,19,1,17
81,18,0,17
82,17,0,17
83,18,0,17
84,19,0,17
85,21,1,17
86,20,0,17
87,20,0,17
88,20,0,17
89,19,0,17
90,20,1,17
91,19,0,17
92,19,0,17
93,18,0,17
94,16,0,17
95,15,0,17
96,15,0,17
97,15,0,17
98,14,0,17
99,14,0,17
100,12,0,17
101,12,0,17
102,11,0,17
103,12,0,17
104,13,0,17
105,13,0,17
106,14,0,17
107,14,0,17
108,13,0,17
109,14,0,17
110,14,0,17
111,14,0,17
112,14,0,17
113,16,0,17
114,15,0,17
115,13,0,17
116,14,0,17
117,15,0,17
118,17,0,17
119,18,1,17
120,17,0,17
121,16,0,17
122,14,0,17
123,13,0,17
124,14,0,17
125,15,0,17
126,15,0,17
127,16,0,17
128,15,0,17
129,16,0,17
130,16,0,17
131,18,0,17
132,18,0,17
133,17,0,17
134,19,0,17
135,19,0,17
136,20,0,17
137,20,0,17
138,19,0,17
139,18,0,17
140,18,0,17
141,18,0,17
142,18,0,17
143,17,0,17
144,16,0,17
145,15,0,17
146,16,0,17
147,16,0,17
148,18,0,17
149,18,0,17
150,17,0,17
151,16,0,17
152,17,0,17
153,17,0,17
154,16,0,17
155,18,1,17
156,17,0,17
157,18,1,17
158,17,0,17
159,17,0,17
160,16,0,17
161,17,1,17
162,16,0,17
163,18,0,17
164,18,0,17
165,17,0,17
166,16,0,17
167,17,1,17
168,16,0,17
169,15,0,17
170,17,1,17
171,16,0,17
172,14,0,17
173,14,0,17
174,13,0,17
175,14,0,17
176,14,0,17
177,14,0,17
178,16,0,17
179,16,0,17
180,17,1,17
181,16,0,17
182,16,0,17
183,17,0,17
184,19,1,17
185,18,0,17
186,18,0,17
187,17,0,17
188,17,0,17
189,18,0,17
