position,match_count,is_threshold_peak,threshold
0,12,0,16
1,13,0,16
2,14,0,16
3,13,0,16
4,13,0,16
5,12,0,16
6,12,0,16
7,12,0,16
8,12,0,16
9,11,0,16
10,11,0,16
11,11,0,16
12,10,0,16
13,12,0,16
14,14,0,16
15,14,0,16
16,13,0,16
17,13,0,16
18,12,0,16
19,11,0,16
20,13,0,16
21,14,0,16
22,14,0,16
23,15,0,16
24,16,1,16
25,15,0,16
26,14,0,16
27,13,0,16
28,14,0,16
29,16,0,16
30,16,0,16
31,15,0,16
32,16,1,16
33,15,0,16
34,15,0,16
35,15,0,16
36,14,0,16
37,14,0,16
38,14,0,16
39,15,0,16
40,15,0,16
41,16,0,16
42,16,0,16
43,14,0,16
44,16,1,16
45,15,0,16
46,13,0,16
47,12,0,16
48,13,0,16
49,13,0,16
50,15,0,16
51,15,0,16
52,16,1,16
53,15,0,16
54,14,0,16
55,15,0,16
56,17,1,16
57,15,0,16
58,14,0,16
59,14,0,16
60,13,0,16
61,13,0,16
62,11,0,16
63,12,0,16
64,11,0,16
65,10,0,16
66,11,0,16
67,12,0,16
68,12,0,16
69,12,0,16
70,12,0,16
71,11,0,16
72,10,0,16
73,9,0,16
74,9,0,16
75,11,0,16
76,12,0,16
77,13,0,16
78,12,0,16
79,12,0,16
80,11,0,16
81,10,0,16
82,12,0,16
83,13,0,16
84,13,0,16
85,15,0,16
86,15,0,16
87,14,0,16
88,14,0,16
89,13,0,16
90,13,0,16
91,14,0,16
92,15,0,16
93,14,0,16
94,15,0,16
95,15,0,16
96,15,0,16
97,16,1,16
98,14,0,16
99,13,0,16
100,15,0,16
101,15,0,16
102,14,0,16
103,15,0,16
104,14,0,16
105,14,0,16
106,14,0,16
107,15,0,16
108,13,0,16
109,13,0,16
110,14,0,16
111,14,0,16
112,14,0,16
113,15,0,16
114,16,1,16
115,14,0,16
116,15,0,16
117,17,1,16
118,15,0,16
119,14,0,16
120,14,0,16
121,13,0,16
122,12,0,16
123,10,0,16
124,10,0,16
125,9,0,16
126,9,0,16
127,10,0,16
128,10,0,16
129,10,0,16
130,11,0,16
131,11,0,16
132,11,0,16
133,10,0,16
134,9,0,16
135,11,0,16
136,12,0,16
137,12,0,16
138,12,0,16
139,13,0,16
140,12,0,16
141,13,0,16
142,15,0,16
143,16,0,16
144,16,0,16
145,16,0,16
146,17,1,16
147,16,0,16
148,15,0,16
149,15,0,16
150,15,0,16
151,16,0,16
152,17,0,16
153,17,0,16
154,16,0,16
155,17,0,16
156,17,0,16
157,16,0,16
158,16,0,16
159,14,0,16
160,15,0,16
161,16,0,16
162,16,0,16
163,17,1,16
164,15,0,16
165,13,0,16
166,13,0,16
167,12,0,16
168,13,0,16
169,14,0,16
170,14,0,16
171,13,0,16
172,13,0,16
173,15,0,16
174,15,0,16
175,16,0,16
176,16,0,16
177,14,0,16
178,13,0,16
179,14,0,16
180,12,0,16
181,13,0,16
182,14,0,16
183,13,0,16
184,12,0,16
185,12,0,16
186,12,0,16
187,12,0,16
188,12,0,16
189,10,0,16
190,9,0,16
191,9,0,16
192,11,0,16
193,12,0,16
194,13,0,16
195,13,0,16
196,13,0,16
197,12,0,16
198,12,0,16
199,14,0,16
200,15,0,16
201,15,0,16
202,15,0,16
203,15,0,16
204,15,0,16
205,13,0,16
206,13,0,16
207,13,0,16
208,14,0,16
209,14,0,16
210,14,0,16
211,14,0,16
212,15,0,16
