position,match_count,is_threshold_peak,threshold
0,20,0,17
1,20,0,17
2,21,0,17
3,21,0,17
4,19,0,17
5,20,0,17
6,20,0,17
7,21,0,17
8,21,0,17
9,22,1,17
10,21,0,17
11,21,0,17
12,21,0,17
13,20,0,17
14,18,0,17
15,19,0,17
16,19,0,17
17,19,0,17
18,18,0,17
19,17,0,17
20,16,0,17
21,16,0,17
22,16,0,17
23,14,0,17
24,15,0,17
25,15,0,17
26,15,0,17
27,16,0,17
28,18,0,17
29,20,0,17
30,20,0,17
31,21,0,17
32,21,0,17
33,19,0,17
34,20,0,17
35,20,0,17
36,21,0,17
37,21,0,17
38,22,1,17
39,21,0,17
40,21,0,17
41,21,0,17
42,20,0,17
43,18,0,17
44,19,0,17
45,19,0,17
46,19,0,17
47,18,0,17
48,17,0,17
49,16,0,17
50,16,0,17
51,16,0,17
52,14,0,17
53,15,0,17
54,15,0,17
55,15,0,17
56,16,0,17
57,18,0,17
58,20,0,17
59,20,0,17
60,21,0,17
61,21,0,17
62,19,0,17
63,20,0,17
64,20,0,17
65,21,0,17
66,21,0,17
67,22,1,17
68,21,0,17
69,21,0,17
70,21,0,17
71,20,0,17
72,18,0,17
73,19,0,17
74,19,0,17
75,19,0,17
76,18,0,17
77,17,0,17
78,16,0,17
79,16,0,17
80,16,0,17
81,14,0,17
82,15,0,17
83,15,0,17
84,15,0,17
85,16,0,17
86,18,0,17
87,20,0,17
88,20,0,17
89,21,0,17
90,21,0,17
91,19,0,17
92,20,0,17
93,20,0,17
94,21,0,17
95,21,0,17
96,22,1,17
97,21,0,17
98,21,0,17
99,21,0,17
100,20,0,17
101,18,0,17
102,19,0,17
103,19,0,17
104,19,0,17
105,18,0,17
106,17,0,17
107,16,0,17
108,16,0,17
109,16,0,17
110,14,0,17
111,15,0,17
112,15,0,17
113,15,0,17
114,16,0,17
115,18,0,17
116,20,0,17
117,20,0,17
118,21,0,17
119,21,0,17
120,19,0,17
121,20,0,17
122,20,0,17
123,21,0,17
124,21,0,17
125,22,1,17
126,21,0,17
127,21,0,17
128,21,0,17
129,20,0,17
130,18,0,17
131,19,0,17
132,19,0,17
133,19,0,17
134,18,0,17
135,17,0,17
136,16,0,17
137,16,0,17
138,16,0,17
139,14,0,17
140,15,0,17
141,15,0,17
142,15,0,17
143,16,0,17
144,18,0,17
145,20,0,17
146,20,0,17
147,21,0,17
148,21,0,17
149,19,0,17
150,20,0,17
151,20,0,17
152,21,0,17
153,21,0,17
154,22,1,17
155,21,0,17
156,21,0,17
157,21,0,17
158,20,0,17
159,18,0,17
160,19,0,17
161,19,0,17
162,19,0,17
163,18,0,17
164,17,0,17
165,16,0,17
166,16,0,17
167,16,0,17
168,14,0,17
169,15,0,17
170,15,0,17
171,15,0,17
172,16,0,17
173,18,0,17
174,20,0,17
175,20,0,17
176,21,0,17
177,21,0,17
178,19,0,17
179,20,0,17
180,20,0,17
181,21,0,17
182,21,0,17
183,22,1,17
184,21,0,17
185,21,0,17
186,21,0,17
187,20,0,17
188,18,0,17
189,19,0,17
190,19,0,17
191,19,0,17
192,18,0,17
193,17,0,17
194,16,0,17
195,16,0,17
196,16,0,17
197,14,0,17
198,15,0,17
199,15,0,17
200,15,0,17
201,16,0,17
202,18,0,17
203,20,0,17
204,20,0,17
205,21,0,17
206,21,0,17
207,19,0,17
208,20,0,17
209,20,0,17
210,21,0,17
211,21,0,17
212,22,1,17
213,21,0,17
214,21,0,17
215,21,0,17
216,20,0,17
217,18,0,17
218,19,0,17
219,19,0,17
220,19,0,17
221,18,0,17
222,17,0,17
223,16,0,17
224,16,0,17
225,16,0,17
226,14,0,17
227,15,0,17
228,15,0,17
229,15,0,17
230,16,0,17
231,18,0,17
232,20,0,17
233,20,0,17
234,21,0,17
235,21,0,17
236,19,0,17
237,20,0,17
238,20,0,17
239,21,0,17
240,21,0,17
241,22,1,17
242,21,0,17
243,21,0,17
244,21,0,17
245,20,0,17
246,18,0,17
247,19,0,17
248,19,0,17
249,19,0,17
250,18,0,17
251,17,0,17
252,16,0,17
253,16,0,17
254,16,0,17
255,14,0,17
256,15,0,17
257,15,0,17
258,15,0,17
259,16,0,17
260,18,0,17
261,20,0,17
262,20,0,17
263,21,0,17
264,21,0,17
265,19,0,17
266,20,0,17
267,20,0,17
268,21,0,17
269,21,0,17
270,22,1,17
271,21,0,17
272,21,0,17
273,21,0,17
274,20,0,17
275,18,0,17
276,19,0,17
277,19,0,17
278,19,0,17
279,18,0,17
280,17,0,17
281,16,0,17
282,16,0,17
283,16,0,17
284,14,0,17
285,15,0,17
286,15,0,17
287,15,0,17
288,16,0,17
289,18,0,17
290,20,0,17
291,20,0,17
292,21,0,17
293,21,0,17
294,19,0,17
295,20,0,17
296,20,0,17
297,21,0,17
298,21,0,17
299,22,1,17
300,21,0,17
301,21,0,17
302,21,0,17
303,20,0,17
304,18,0,17
305,19,0,17
306,19,0,17
307,19,0,17
308,18,0,17
309,17,0,17
310,16,0,17
311,16,0,17
312,16,0,17
313,14,0,17
314,15,0,17
315,15,0,17
316,15,0,17
317,16,0,17
318,18,0,17
319,20,0,17
320,20,0,17
321,21,0,17
322,21,0,17
323,19,0,17
324,20,0,17
325,20,0,17
326,21,0,17
327,21,0,17
328,22,1,17
329,21,0,17
330,21,0,17
331,21,0,17
332,20,0,17
333,18,0,17
334,19,0,17
335,19,0,17
336,19,0,17
337,18,0,17
338,17,0,17
339,16,0,17
340,16,0,17
341,16,0,17
342,14,0,17
343,15,0,17
344,15,0,17
345,15,0,17
346,16,0,17
347,18,0,17
348,20,0,17
349,20,0,17
350,21,0,17
351,21,0,17
352,19,0,17
353,20,0,17
354,20,0,17
355,21,0,17
356,21,0,17
357,22,1,17
358,21,0,17
359,21,0,17
360,21,0,17
361,20,0,17
362,18,0,17
363,19,0,17
364,19,0,17
365,19,0,17
366,18,0,17
367,17,0,17
368,16,0,17
369,16,0,17
370,16,0,17
371,14,0,17
372,15,0,17
373,15,0,17
374,15,0,17
375,16,0,17
376,18,0,17
377,20,0,17
378,20,0,17
379,21,0,17
380,21,0,17
381,19,0,17
382,20,0,17
383,20,0,17
384,21,0,17
385,21,0,17
386,22,1,17
387,21,0,17
388,21,0,17
389,21,0,17
390,20,0,17
391,18,0,17
392,19,0,17
393,19,0,17
394,19,0,17
395,18,0,17
396,17,0,17
397,16,0,17
398,16,0,17
399,16,0,17
400,14,0,17
401,15,0,17
402,15,0,17
403,15,0,17
404,16,0,17
405,18,0,17
406,20,0,17
407,20,0,17
408,21,0,17
409,21,0,17
410,19,0,17
411,20,0,17
412,20,0,17
413,21,0,17
414,21,0,17
415,22,1,17
416,21,0,17
417,21,0,17
418,21,0,17
419,20,0,17
420,18,0,17
421,19,0,17
422,19,0,17
423,19,0,17
424,18,0,17
425,17,0,17
