position,match_count,is_threshold_peak,threshold
0,9,0,22
1,9,0,22
2,10,0,22
3,11,0,22
4,10,0,22
5,10,0,22
6,10,0,22
7,9,0,22
8,9,0,22
9,10,0,22
10,10,0,22
11,10,0,22
12,9,0,22
13,9,0,22
14,8,0,22
15,9,0,22
16,9,0,22
17,8,0,22
18,9,0,22
19,10,0,22
20,10,0,22
21,10,0,22
22,10,0,22
23,12,0,22
24,13,0,22
25,13,0,22
26,14,0,22
27,14,0,22
28,13,0,22
29,13,0,22
30,12,0,22
31,12,0,22
32,11,0,22
33,12,0,22
34,14,0,22
35,13,0,22
36,14,0,22
37,15,0,22
38,13,0,22
39,14,0,22
40,16,0,22
41,16,0,22
42,16,0,22
43,16,0,22
44,15,0,22
45,14,0,22
46,14,0,22
47,15,0,22
48,16,0,22
49,15,0,22
50,14,0,22
51,13,0,22
52,12,0,22
53,14,0,22
54,15,0,22
55,16,0,22
56,16,0,22
57,15,0,22
58,14,0,22
59,13,0,22
60,13,0,22
61,13,0,22
62,13,0,22
63,14,0,22
64,15,0,22
65,15,0,22
66,16,0,22
67,15,0,22
68,15,0,22
69,14,0,22
70,14,0,22
71,12,0,22
72,13,0,22
73,12,0,22
74,11,0,22
75,10,0,22
76,10,0,22
77,10,0,22
78,9,0,22
79,10,0,22
80,10,0,22
81,9,0,22
82,10,0,22
83,10,0,22
84,11,0,22
85,10,0,22
86,10,0,22
87,9,0,22
88,10,0,22
89,10,0,22
90,11,0,22
91,11,0,22
92,11,0,22
93,12,0,22
94,11,0,22
95,11,0,22
96,12,0,22
97,13,0,22
98,14,0,22
99,14,0,22
100,13,0,22
101,12,0,22
102,12,0,22
103,11,0,22
104,11,0,22
105,12,0,22
106,13,0,22
107,12,0,22
108,11,0,22
109,11,0,22
110,12,0,22
111,13,0,22
112,14,0,22
113,14,0,22
114,15,0,22
115,16,0,22
116,15,0,22
117,15,0,22
118,16,0,22
119,15,0,22
120,14,0,22
121,13,0,22
122,13,0,22
123,13,0,22
124,12,0,22
125,14,0,22
126,13,0,22
127,13,0,22
128,12,0,22
129,11,0,22
130,12,0,22
131,12,0,22
132,12,0,22
133,12,0,22
134,11,0,22
135,12,0,22
136,13,0,22
137,14,0,22
138,13,0,22
139,13,0,22
140,14,0,22
141,15,0,22
142,15,0,22
143,16,0,22
144,17,0,22
145,15,0,22
146,13,0,22
147,14,0,22
148,14,0,22
149,13,0,22
150,15,0,22
151,14,0,22
152,15,0,22
153,16,0,22
154,16,0,22
155,15,0,22
156,15,0,22
157,14,0,22
158,15,0,22
159,16,0,22
160,17,0,22
161,17,0,22
162,15,0,22
163,16,0,22
164,15,0,22
165,15,0,22
166,15,0,22
167,14,0,22
168,16,0,22
169,15,0,22
170,15,0,22
171,14,0,22
172,13,0,22
173,13,0,22
174,13,0,22
175,14,0,22
176,12,0,22
177,12,0,22
178,12,0,22
179,13,0,22
180,13,0,22
181,13,0,22
182,12,0,22
183,11,0,22
184,11,0,22
185,11,0,22
186,12,0,22
187,13,0,22
188,13,0,22
189,13,0,22
190,14,0,22
191,15,0,22
192,15,0,22
193,15,0,22
194,15,0,22
195,16,0,22
196,17,0,22
197,18,0,22
198,19,0,22
199,20,0,22
200,18,0,22
201,17,0,22
202,17,0,22
203,17,0,22
204,16,0,22
205,16,0,22
206,18,0,22
207,18,0,22
208,17,0,22
209,16,0,22
210,16,0,22
211,16,0,22
212,16,0,22
213,17,0,22
214,18,0,22
215,20,0,22
216,21,0,22
217,21,0,22
218,20,0,22
219,18,0,22
220,16,0,22
221,16,0,22
222,15,0,22
223,15,0,22
224,15,0,22
225,16,0,22
226,17,0,22
227,16,0,22
228,17,0,22
229,15,0,22
230,15,0,22
231,17,0,22
232,17,0,22
233,16,0,22
234,17,0,22
235,17,0,22
236,18,0,22
237,19,0,22
238,19,0,22
239,18,0,22
240,19,0,22
241,20,0,22
242,22,0,22
243,24,0,22
244,26,0,22
245,28,1,22
246,26,0,22
247,24,0,22
248,22,0,22
249,20,0,22
250,19,0,22
251,19,0,22
252,18,0,22
253,18,0,22
254,17,0,22
255,18,0,22
256,16,0,22
257,17,0,22
258,17,0,22
259,16,0,22
260,17,0,22
261,17,0,22
262,16,0,22
263,17,0,22
264,17,0,22
265,18,0,22
266,19,0,22
267,19,0,22
268,18,0,22
269,19,0,22
270,20,0,22
271,22,0,22
272,24,0,22
273,26,0,22
274,28,1,22
275,26,0,22
276,24,0,22
277,22,0,22
278,20,0,22
279,19,0,22
280,19,0,22
281,18,0,22
282,18,0,22
283,17,0,22
284,18,0,22
285,16,0,22
286,17,0,22
287,17,0,22
288,16,0,22
289,17,0,22
290,17,0,22
291,16,0,22
292,17,0,22
293,17,0,22
294,18,0,22
295,19,0,22
296,19,0,22
297,18,0,22
298,19,0,22
299,20,0,22
300,22,0,22
301,24,0,22
302,26,0,22
303,28,1,22
304,26,0,22
305,24,0,22
306,22,0,22
307,20,0,22
308,19,0,22
309,19,0,22
310,18,0,22
311,18,0,22
312,17,0,22
313,18,0,22
314,16,0,22
315,17,0,22
316,17,0,22
317,16,0,22
318,17,0,22
319,17,0,22
320,16,0,22
321,17,0,22
322,17,0,22
323,18,0,22
324,19,0,22
325,19,0,22
326,18,0,22
327,19,0,22
328,20,0,22
329,22,0,22
330,24,0,22
331,26,0,22
332,28,1,22
333,26,0,22
334,24,0,22
335,22,0,22
336,20,0,22
337,19,0,22
338,19,0,22
339,18,0,22
340,18,0,22
341,17,0,22
342,18,0,22
343,16,0,22
344,17,0,22
345,17,0,22
346,16,0,22
347,17,0,22
348,17,0,22
349,16,0,22
350,17,0,22
351,17,0,22
352,18,0,22
353,19,0,22
354,19,0,22
355,18,0,22
356,19,0,22
357,20,0,22
358,22,0,22
359,24,0,22
360,26,0,22
361,28,1,22
362,26,0,22
363,24,0,22
364,22,0,22
365,20,0,22
366,19,0,22
367,19,0,22
368,18,0,22
369,18,0,22
370,17,0,22
371,18,0,22
372,16,0,22
373,17,0,22
374,17,0,22
375,16,0,22
376,17,0,22
377,17,0,22
378,16,0,22
379,17,0,22
380,17,0,22
381,18,0,22
382,19,0,22
383,19,0,22
384,18,0,22
385,19,0,22
386,20,0,22
387,22,0,22
388,24,0,22
389,26,0,22
390,28,1,22
391,26,0,22
392,24,0,22
393,22,0,22
394,20,0,22
395,19,0,22
396,19,0,22
397,18,0,22
398,18,0,22
399,17,0,22
400,18,0,22
401,16,0,22
402,17,0,22
403,17,0,22
404,16,0,22
405,17,0,22
406,17,0,22
407,16,0,22
408,17,0,22
409,17,0,22
410,18,0,22
411,19,0,22
412,19,0,22
413,18,0,22
414,19,0,22
415,20,0,22
416,22,0,22
417,24,0,22
418,26,0,22
419,28,1,22
420,26,0,22
421,24,0,22
422,22,0,22
423,20,0,22
424,19,0,22
425,19,0,22
426,18,0,22
427,18,0,22
428,17,0,22
429,18,0,22
430,16,0,22
431,17,0,22
432,17,0,22
433,16,0,22
434,17,0,22
435,17,0,22
436,16,0,22
437,17,0,22
438,17,0,22
439,18,0,22
440,19,0,22
441,19,0,22
442,18,0,22
443,19,0,22
444,20,0,22
445,22,0,22
446,24,0,22
447,26,0,22
448,28,1,22
449,26,0,22
450,24,0,22
451,22,0,22
452,20,0,22
453,19,0,22
454,19,0,22
455,18,0,22
456,18,0,22
457,17,0,22
458,18,0,22
459,16,0,22
460,17,0,22
461,17,0,22
462,16,0,22
463,17,0,22
464,17,0,22
465,16,0,22
466,17,0,22
467,17,0,22
468,18,0,22
469,19,0,22
470,19,0,22
471,18,0,22
472,19,0,22
473,20,0,22
474,22,0,22
475,24,0,22
476,26,0,22
477,28,1,22
478,26,0,22
479,24,0,22
480,22,0,22
481,20,0,22
482,19,0,22
483,19,0,22
484,18,0,22
485,18,0,22
486,17,0,22
487,18,0,22
488,16,0,22
489,17,0,22
490,17,0,22
491,16,0,22
492,17,0,22
493,17,0,22
494,16,0,22
495,17,0,22
496,17,0,22
497,18,0,22
498,19,0,22
499,19,0,22
500,18,0,22
501,19,0,22
502,20,0,22
503,22,0,22
504,24,0,22
505,26,0,22
506,28,1,22
507,26,0,22
508,24,0,22
509,22,0,22
510,20,0,22
511,19,0,22
512,19,0,22
513,18,0,22
514,18,0,22
515,17,0,22
516,18,0,22
517,16,0,22
518,17,0,22
519,17,0,22
520,16,0,22
521,17,0,22
522,17,0,22
523,16,0,22
524,17,0,22
525,17,0,22
526,18,0,22
527,19,0,22
528,19,0,22
529,18,0,22
530,19,0,22
531,20,0,22
532,22,0,22
533,24,0,22
534,26,0,22
535,28,1,22
536,26,0,22
537,24,0,22
538,22,0,22
539,20,0,22
540,19,0,22
541,19,0,22
542,18,0,22
543,18,0,22
544,17,0,22
545,18,0,22
546,16,0,22
547,17,0,22
548,17,0,22
549,16,0,22
550,17,0,22
551,17,0,22
552,16,0,22
553,17,0,22
554,17,0,22
555,18,0,22
556,19,0,22
557,19,0,22
558,18,0,22
559,19,0,22
560,20,0,22
561,22,0,22
562,24,0,22
563,26,0,22
564,28,1,22
565,26,0,22
566,24,0,22
567,22,0,22
568,20,0,22
569,19,0,22
570,20,0,22
571,19,0,22
572,19,0,22
573,17,0,22
574,17,0,22
575,15,0,22
576,16,0,22
577,16,0,22
578,15,0,22
579,16,0,22
580,16,0,22
581,15,0,22
582,16,0,22
583,17,0,22
584,18,0,22
585,19,0,22
586,20,0,22
587,19,0,22
588,19,0,22
589,19,0,22
590,21,0,22
591,23,0,22
592,24,0,22
593,26,1,22
594,24,0,22
595,23,0,22
596,21,0,22
597,19,0,22
598,18,0,22
599,19,0,22
600,18,0,22
601,18,0,22
602,16,0,22
603,17,0,22
604,15,0,22
605,16,0,22
606,16,0,22
607,14,0,22
608,15,0,22
609,15,0,22
610,14,0,22
611,15,0,22
612,16,0,22
613,17,0,22
614,18,0,22
615,19,0,22
616,19,0,22
617,19,0,22
618,19,0,22
619,21,0,22
620,23,0,22
621,24,0,22
622,26,1,22
623,24,0,22
624,23,0,22
625,21,0,22
626,19,0,22
627,18,0,22
628,19,0,22
629,18,0,22
630,18,0,22
631,16,0,22
632,18,0,22
633,16,0,22
634,17,0,22
635,17,0,22
636,15,0,22
637,14,0,22
638,14,0,22
639,14,0,22
640,15,0,22
641,16,0,22
642,16,0,22
643,17,0,22
644,18,0,22
645,18,0,22
646,18,0,22
647,18,0,22
648,20,0,22
649,22,0,22
650,23,0,22
651,25,1,22
652,23,0,22
653,22,0,22
654,20,0,22
655,18,0,22
656,17,0,22
657,18,0,22
658,17,0,22
659,17,0,22
660,16,0,22
661,17,0,22
662,15,0,22
663,16,0,22
664,16,0,22
665,14,0,22
666,15,0,22
667,15,0,22
668,14,0,22
669,15,0,22
670,16,0,22
671,17,0,22
672,18,0,22
673,19,0,22
674,19,0,22
675,19,0,22
676,19,0,22
677,21,0,22
678,23,0,22
679,24,0,22
680,26,1,22
681,24,0,22
682,23,0,22
683,21,0,22
684,19,0,22
685,18,0,22
686,19,0,22
687,18,0,22
688,18,0,22
689,16,0,22
690,17,0,22
691,15,0,22
692,16,0,22
693,16,0,22
694,14,0,22
695,15,0,22
696,15,0,22
697,14,0,22
698,15,0,22
699,16,0,22
700,17,0,22
701,18,0,22
702,19,0,22
703,19,0,22
704,20,0,22
705,20,0,22
706,22,0,22
707,24,0,22
