position,match_count,is_threshold_peak,threshold
0,31,0,26
1,33,0,26
2,33,0,26
3,33,0,26
4,33,0,26
5,32,0,26
6,32,0,26
7,31,0,26
8,32,1,26
9,31,0,26
10,29,0,26
11,29,0,26
12,27,0,26
13,25,0,26
14,27,1,26
15,26,0,26
16,27,0,26
17,27,0,26
18,25,0,26
19,27,0,26
20,29,0,26
21,29,0,26
22,30,0,26
23,30,0,26
24,29,0,26
25,29,0,26
26,29,0,26
27,29,0,26
28,30,0,26
29,31,0,26
30,33,0,26
31,33,0,26
32,33,0,26
33,33,0,26
34,32,0,26
35,32,0,26
36,31,0,26
37,32,1,26
38,31,0,26
39,29,0,26
40,29,0,26
41,27,0,26
42,25,0,26
43,27,1,26
44,26,0,26
45,27,0,26
46,27,0,26
47,25,0,26
48,27,0,26
49,29,0,26
50,29,0,26
51,30,0,26
52,30,0,26
53,29,0,26
54,29,0,26
55,29,0,26
56,29,0,26
57,30,0,26
58,31,0,26
59,33,0,26
60,33,0,26
61,33,0,26
62,33,0,26
63,32,0,26
64,32,0,26
65,31,0,26
66,32,1,26
67,31,0,26
68,29,0,26
69,29,0,26
70,27,0,26
71,25,0,26
72,27,1,26
73,26,0,26
74,27,0,26
75,27,0,26
76,25,0,26
77,27,0,26
78,29,0,26
79,29,0,26
80,30,0,26
81,30,0,26
82,29,0,26
83,29,0,26
84,29,0,26
85,29,0,26
86,30,0,26
87,31,0,26
88,33,0,26
89,33,0,26
90,33,0,26
91,33,0,26
92,32,0,26
93,32,0,26
94,31,0,26
95,32,1,26
96,31,0,26
97,29,0,26
98,29,0,26
99,27,0,26
100,25,0,26
101,27,1,26
102,26,0,26
103,27,0,26
104,27,0,26
105,25,0,26
106,27,0,26
107,29,0,26
108,29,0,26
109,30,0,26
110,30,0,26
111,29,0,26
112,29,0,26
113,29,0,26
114,29,0,26
115,30,0,26
116,31,0,26
117,33,0,26
118,33,0,26
119,33,0,26
120,33,0,26
121,32,0,26
122,32,0,26
123,31,0,26
124,32,1,26
125,31,0,26
126,29,0,26
127,29,0,26
128,27,0,26
129,25,0,26
130,27,1,26
131,26,0,26
132,27,0,26
133,27,0,26
134,25,0,26
135,27,0,26
136,29,0,26
137,29,0,26
138,30,0,26
139,30,0,26
140,29,0,26
141,29,0,26
142,29,0,26
143,29,0,26
144,30,0,26
145,31,0,26
146,33,0,26
147,33,0,26
148,33,0,26
149,33,0,26
150,32,0,26
151,32,0,26
152,31,0,26
153,32,1,26
154,31,0,26
155,29,0,26
156,29,0,26
157,27,0,26
158,25,0,26
159,27,1,26
160,26,0,26
161,27,0,26
162,27,0,26
163,25,0,26
164,27,0,26
165,29,0,26
166,29,0,26
167,30,0,26
168,30,0,26
169,29,0,26
170,29,0,26
171,29,0,26
172,29,0,26
173,30,0,26
174,31,0,26
175,33,0,26
176,33,0,26
177,33,0,26
178,33,0,26
179,32,0,26
180,32,0,26
181,31,0,26
182,32,1,26
183,31,0,26
184,29,0,26
185,29,0,26
186,27,0,26
187,25,0,26
188,27,1,26
189,26,0,26
190,27,0,26
191,27,0,26
192,25,0,26
193,27,0,26
194,29,0,26
195,29,0,26
196,30,0,26
197,30,0,26
198,29,0,26
199,29,0,26
200,29,0,26
201,29,0,26
202,30,0,26
203,31,0,26
204,33,0,26
205,33,0,26
206,33,0,26
207,33,0,26
208,32,0,26
209,32,0,26
210,31,0,26
211,32,1,26
212,31,0,26
